date,timeofday,condition,rep,SoilTemp,SoilMoisture
2021-07-14,12:22,DARK,RD3,23.0,625.12
2021-07-14,12:22,DARK,RD10,NA,568.74
2021-07-14,12:22,DARK,MD6,23.0,417.36
2021-07-14,12:22,DARK,MD5,NA,622.46
2021-07-14,12:22,DARK,FD1,NA,354.26
2021-07-14,12:22,HighLight,RH2,27.31,1.61
2021-07-14,12:22,HighLight,RH5,NA,47.3
2021-07-14,12:22,HighLight,FH5,26.5,0.21
2021-07-14,12:22,HighLight,FH2,24.5,0.03
2021-07-14,12:22,HighLight,FH4,NA,3.3
2021-07-14,12:22,HighLight,MH1,26.19,66.0
2021-07-14,12:22,HighLight,RH10,24.0,0.0
2021-07-14,12:22,HighLight,MH5,25.0,16.09
2021-07-14,12:22,HighLight,MH6,NA,13.86
2021-07-14,12:23,DARK,FD2,22.44,630.1
2021-07-14,12:23,DARK,FD6,NA,538.43
2021-07-14,12:23,DARK,RD6,NA,554.45
2021-07-14,12:23,DARK,MD1,23.0,520.58
2021-07-14,12:23,DARK,RD3,23.0,628.59
2021-07-14,12:23,DARK,RD10,NA,570.03
2021-07-14,12:23,DARK,MD6,23.0,419.8
2021-07-14,12:23,DARK,MD5,NA,624.93
2021-07-14,12:23,DARK,FD1,NA,355.84
2021-07-14,12:23,HighLight,RH2,27.31,1.7
2021-07-14,12:23,HighLight,RH5,NA,48.43
2021-07-14,12:23,HighLight,FH5,26.5,0.06
2021-07-14,12:23,HighLight,FH2,24.62,0.03
2021-07-14,12:23,HighLight,FH4,NA,2.49
2021-07-14,12:23,HighLight,MH1,26.19,68.61
2021-07-14,12:23,HighLight,RH10,24.0,0.05
2021-07-14,12:23,HighLight,MH5,25.0,15.87
2021-07-14,12:23,HighLight,MH6,NA,14.54
2021-07-14,12:24,DARK,FD2,22.5,629.99
2021-07-14,12:24,DARK,FD6,NA,537.84
2021-07-14,12:24,DARK,RD6,NA,556.4
2021-07-14,12:24,DARK,MD1,23.0,520.4
2021-07-14,12:24,DARK,RD3,23.0,627.31
2021-07-14,12:24,DARK,RD10,NA,570.63
2021-07-14,12:24,DARK,MD6,23.0,420.33
2021-07-14,12:24,DARK,MD5,NA,624.14
2021-07-14,12:24,DARK,FD1,NA,355.1
2021-07-14,12:24,HighLight,RH2,27.19,2.23
2021-07-14,12:24,HighLight,RH5,NA,45.59
2021-07-14,12:24,HighLight,FH5,26.5,0.06
2021-07-14,12:24,HighLight,FH2,24.56,0.05
2021-07-14,12:24,HighLight,FH4,NA,3.05
2021-07-14,12:24,HighLight,MH1,26.06,66.03
2021-07-14,12:24,HighLight,RH10,24.0,0.02
2021-07-14,12:24,HighLight,MH5,25.0,15.86
2021-07-14,12:24,HighLight,MH6,NA,14.13
2021-07-14,12:25,DARK,FD2,22.5,628.51
2021-07-14,12:25,DARK,FD6,NA,536.63
2021-07-14,12:25,DARK,RD6,NA,555.86
2021-07-14,12:25,DARK,MD1,23.0,518.55
2021-07-14,12:25,DARK,RD3,23.0,626.21
2021-07-14,12:25,DARK,RD10,NA,568.85
2021-07-14,12:25,DARK,MD6,23.0,418.67
2021-07-14,12:25,DARK,MD5,NA,622.67
2021-07-14,12:25,DARK,FD1,NA,354.3
2021-07-14,12:25,HighLight,RH2,27.12,1.52
2021-07-14,12:25,HighLight,RH5,NA,49.28
2021-07-14,12:25,HighLight,FH5,26.0,0.06
2021-07-14,12:25,HighLight,FH2,24.56,0.04
2021-07-14,12:25,HighLight,FH4,NA,2.77
2021-07-14,12:25,HighLight,MH1,26.06,68.55
2021-07-14,12:25,HighLight,RH10,24.0,0.0
2021-07-14,12:25,HighLight,MH5,25.0,16.2
2021-07-14,12:25,HighLight,MH6,NA,14.47
2021-07-14,12:26,DARK,FD2,22.5,627.36
2021-07-14,12:26,DARK,FD6,NA,536.59
2021-07-14,12:26,DARK,RD6,NA,552.09
2021-07-14,12:26,DARK,MD1,23.06,517.86
2021-07-14,12:26,DARK,RD3,23.0,626.58
2021-07-14,12:26,DARK,RD10,NA,568.36
2021-07-14,12:26,DARK,MD6,23.0,418.19
2021-07-14,12:26,DARK,MD5,NA,622.76
2021-07-14,12:26,DARK,FD1,NA,354.96
2021-07-14,12:26,HighLight,RH2,27.0,2.19
2021-07-14,12:26,HighLight,RH5,NA,45.9
2021-07-14,12:26,HighLight,FH5,26.5,0.06
2021-07-14,12:26,HighLight,FH2,24.5,0.04
2021-07-14,12:26,HighLight,FH4,NA,2.74
2021-07-14,12:26,HighLight,MH1,25.94,66.38
2021-07-14,12:26,HighLight,RH10,24.0,0.03
2021-07-14,12:26,HighLight,MH5,25.0,15.84
2021-07-14,12:26,HighLight,MH6,NA,14.25
2021-07-14,12:27,DARK,FD2,22.56,628.45
2021-07-14,12:27,DARK,FD6,NA,538.65
2021-07-14,12:27,DARK,RD6,NA,557.49
2021-07-14,12:27,DARK,MD1,23.06,519.38
2021-07-14,12:27,DARK,RD3,23.0,626.23
2021-07-14,12:27,DARK,RD10,NA,570.58
2021-07-14,12:27,DARK,MD6,23.0,418.85
2021-07-14,12:27,DARK,MD5,NA,624.71
2021-07-14,12:27,DARK,FD1,NA,354.55
2021-07-14,12:27,HighLight,RH2,27.0,2.4
2021-07-14,12:27,HighLight,RH5,NA,46.94
2021-07-14,12:27,HighLight,FH5,26.0,0.1
2021-07-14,12:27,HighLight,FH2,24.56,0.0
2021-07-14,12:27,HighLight,FH4,NA,3.32
2021-07-14,12:27,HighLight,MH1,25.94,65.85
2021-07-14,12:27,HighLight,RH10,24.0,0.03
2021-07-14,12:27,HighLight,MH5,25.0,16.04
2021-07-14,12:27,HighLight,MH6,NA,13.98
2021-07-14,12:28,DARK,FD2,22.56,630.07
2021-07-14,12:28,DARK,FD6,NA,536.47
2021-07-14,12:28,DARK,RD6,NA,554.69
2021-07-14,12:28,DARK,MD1,23.12,520.66
2021-07-14,12:28,DARK,RD3,23.0,627.87
2021-07-14,12:28,DARK,RD10,NA,568.57
2021-07-14,12:28,DARK,MD6,23.5,420.34
2021-07-14,12:28,DARK,MD5,NA,622.19
2021-07-14,12:28,DARK,FD1,NA,353.71
2021-07-14,12:28,HighLight,RH2,26.94,2.34
2021-07-14,12:28,HighLight,RH5,NA,46.9
2021-07-14,12:28,HighLight,FH5,26.0,0.01
2021-07-14,12:28,HighLight,FH2,24.5,0.06
2021-07-14,12:28,HighLight,FH4,NA,2.87
2021-07-14,12:28,HighLight,MH1,25.88,66.52
2021-07-14,12:28,HighLight,RH10,24.0,0.06
2021-07-14,12:28,HighLight,MH5,25.0,15.79
2021-07-14,12:28,HighLight,MH6,NA,14.11
2021-07-14,12:29,DARK,FD2,22.56,628.13
2021-07-14,12:29,DARK,FD6,NA,537.22
2021-07-14,12:29,DARK,RD6,NA,554.11
2021-07-14,12:29,DARK,MD1,23.12,518.98
2021-07-14,12:29,DARK,RD3,23.0,627.0
2021-07-14,12:29,DARK,RD10,NA,569.69
2021-07-14,12:29,DARK,MD6,23.5,420.0
2021-07-14,12:29,DARK,MD5,NA,623.13
2021-07-14,12:29,DARK,FD1,NA,354.77
2021-07-14,12:29,HighLight,RH2,26.94,1.57
2021-07-14,12:29,HighLight,RH5,NA,50.98
2021-07-14,12:29,HighLight,FH5,26.0,0.05
2021-07-14,12:29,HighLight,FH2,24.56,0.01
2021-07-14,12:29,HighLight,FH4,NA,3.47
2021-07-14,12:29,HighLight,MH1,25.88,68.97
2021-07-14,12:29,HighLight,RH10,24.0,0.0
2021-07-14,12:29,HighLight,MH5,25.0,16.36
2021-07-14,12:29,HighLight,MH6,NA,14.22
2021-07-14,12:30,DARK,FD2,22.62,631.74
2021-07-14,12:30,DARK,FD6,NA,539.35
2021-07-14,12:30,DARK,RD6,NA,557.69
2021-07-14,12:30,DARK,MD1,23.12,520.44
2021-07-14,12:30,DARK,RD3,23.0,628.52
2021-07-14,12:30,DARK,RD10,NA,570.79
2021-07-14,12:30,DARK,MD6,23.5,420.09
2021-07-14,12:30,DARK,MD5,NA,625.07
2021-07-14,12:30,DARK,FD1,NA,356.6
2021-07-14,12:30,HighLight,RH2,26.94,1.59
2021-07-14,12:30,HighLight,RH5,NA,51.29
2021-07-14,12:30,HighLight,FH5,26.0,0.06
2021-07-14,12:30,HighLight,FH2,24.62,0.06
2021-07-14,12:30,HighLight,FH4,NA,3.02
2021-07-14,12:30,HighLight,MH1,25.88,69.07
2021-07-14,12:30,HighLight,RH10,24.0,0.0
2021-07-14,12:30,HighLight,MH5,25.0,15.92
2021-07-14,12:30,HighLight,MH6,NA,14.57
2021-07-14,12:31,DARK,FD2,22.62,629.21
2021-07-14,12:31,DARK,FD6,NA,537.28
2021-07-14,12:31,DARK,RD6,NA,554.86
2021-07-14,12:31,DARK,MD1,23.19,518.99
2021-07-14,12:31,DARK,RD3,23.0,627.19
2021-07-14,12:31,DARK,RD10,NA,569.29
2021-07-14,12:31,DARK,MD6,23.5,418.91
2021-07-14,12:31,DARK,MD5,NA,623.15
2021-07-14,12:31,DARK,FD1,NA,354.94
2021-07-14,12:31,HighLight,RH2,26.88,1.92
2021-07-14,12:31,HighLight,RH5,NA,47.43
2021-07-14,12:31,HighLight,FH5,26.0,0.03
2021-07-14,12:31,HighLight,FH2,24.62,0.11
2021-07-14,12:31,HighLight,FH4,NA,2.55
2021-07-14,12:31,HighLight,MH1,25.81,66.89
2021-07-14,12:31,HighLight,RH10,24.0,0.07
2021-07-14,12:31,HighLight,MH5,25.0,15.92
2021-07-14,12:31,HighLight,MH6,NA,14.17
2021-07-14,12:32,DARK,FD2,22.62,630.08
2021-07-14,12:32,DARK,FD6,NA,537.86
2021-07-14,12:32,DARK,RD6,NA,556.27
2021-07-14,12:32,DARK,MD1,23.19,520.74
2021-07-14,12:32,DARK,RD3,23.0,629.59
2021-07-14,12:32,DARK,RD10,NA,567.6
2021-07-14,12:32,DARK,MD6,23.5,420.78
2021-07-14,12:32,DARK,MD5,NA,624.86
2021-07-14,12:32,DARK,FD1,NA,356.39
2021-07-14,12:32,HighLight,RH2,26.88,2.53
2021-07-14,12:32,HighLight,RH5,NA,47.79
2021-07-14,12:32,HighLight,FH5,26.0,0.02
2021-07-14,12:32,HighLight,FH2,24.62,0.0
2021-07-14,12:32,HighLight,FH4,NA,3.53
2021-07-14,12:32,HighLight,MH1,25.81,66.78
2021-07-14,12:32,HighLight,RH10,24.0,0.01
2021-07-14,12:32,HighLight,MH5,25.0,15.93
2021-07-14,12:32,HighLight,MH6,NA,14.22
2021-07-14,12:33,DARK,FD2,22.69,629.44
2021-07-14,12:33,DARK,FD6,NA,537.45
2021-07-14,12:33,DARK,RD6,NA,555.23
2021-07-14,12:33,DARK,MD1,23.25,519.47
2021-07-14,12:33,DARK,RD3,23.0,627.02
2021-07-14,12:33,DARK,RD10,NA,569.52
2021-07-14,12:33,DARK,MD6,23.5,419.49
2021-07-14,12:33,DARK,MD5,NA,623.23
2021-07-14,12:33,DARK,FD1,NA,355.63
2021-07-14,12:33,HighLight,RH2,26.88,2.23
2021-07-14,12:33,HighLight,RH5,NA,51.02
2021-07-14,12:33,HighLight,FH5,26.0,0.02
2021-07-14,12:33,HighLight,FH2,24.69,0.0
2021-07-14,12:33,HighLight,FH4,NA,3.58
2021-07-14,12:33,HighLight,MH1,25.81,68.87
2021-07-14,12:33,HighLight,RH10,24.0,0.03
2021-07-14,12:33,HighLight,MH5,25.0,16.38
2021-07-14,12:33,HighLight,MH6,NA,14.11
2021-07-14,12:34,DARK,FD2,22.69,630.77
2021-07-14,12:34,DARK,FD6,NA,539.08
2021-07-14,12:34,DARK,RD6,NA,556.25
2021-07-14,12:34,DARK,MD1,23.25,520.8
2021-07-14,12:34,DARK,RD3,23.0,628.3
2021-07-14,12:34,DARK,RD10,NA,570.8
2021-07-14,12:34,DARK,MD6,23.5,420.44
2021-07-14,12:34,DARK,MD5,NA,624.49
2021-07-14,12:34,DARK,FD1,NA,356.85
2021-07-14,12:34,HighLight,RH2,26.88,2.23
2021-07-14,12:34,HighLight,RH5,NA,50.18
2021-07-14,12:34,HighLight,FH5,26.0,0.0
2021-07-14,12:34,HighLight,FH2,24.75,0.0
2021-07-14,12:34,HighLight,FH4,NA,3.05
2021-07-14,12:34,HighLight,MH1,25.75,68.96
2021-07-14,12:34,HighLight,RH10,24.0,0.02
2021-07-14,12:34,HighLight,MH5,25.0,16.13
2021-07-14,12:34,HighLight,MH6,NA,14.45
2021-07-14,12:35,DARK,FD2,22.75,626.99
2021-07-14,12:35,DARK,FD6,NA,537.07
2021-07-14,12:35,DARK,RD6,NA,553.88
2021-07-14,12:35,DARK,MD1,23.25,520.8
2021-07-14,12:35,DARK,RD3,23.0,626.89
2021-07-14,12:35,DARK,RD10,NA,569.54
2021-07-14,12:35,DARK,MD6,23.5,418.84
2021-07-14,12:35,DARK,MD5,NA,623.04
2021-07-14,12:35,DARK,FD1,NA,354.56
2021-07-14,12:35,HighLight,RH2,26.75,2.16
2021-07-14,12:35,HighLight,RH5,NA,47.98
2021-07-14,12:35,HighLight,FH5,26.0,0.15
2021-07-14,12:35,HighLight,FH2,24.69,0.0
2021-07-14,12:35,HighLight,FH4,NA,3.45
2021-07-14,12:35,HighLight,MH1,25.69,66.1
2021-07-14,12:35,HighLight,RH10,24.0,0.03
2021-07-14,12:35,HighLight,MH5,25.0,16.11
2021-07-14,12:35,HighLight,MH6,NA,13.91
2021-07-14,12:36,DARK,FD2,22.75,631.37
2021-07-14,12:36,DARK,FD6,NA,538.72
2021-07-14,12:36,DARK,RD6,NA,557.17
2021-07-14,12:36,DARK,MD1,23.31,521.22
2021-07-14,12:36,DARK,RD3,23.0,628.69
2021-07-14,12:36,DARK,RD10,NA,571.11
2021-07-14,12:36,DARK,MD6,23.5,420.38
2021-07-14,12:36,DARK,MD5,NA,624.79
2021-07-14,12:36,DARK,FD1,NA,356.79
2021-07-14,12:36,HighLight,RH2,26.75,1.44
2021-07-14,12:36,HighLight,RH5,NA,51.21
2021-07-14,12:36,HighLight,FH5,26.0,0.05
2021-07-14,12:36,HighLight,FH2,24.75,0.01
2021-07-14,12:36,HighLight,FH4,NA,3.11
2021-07-14,12:36,HighLight,MH1,25.69,68.72
2021-07-14,12:36,HighLight,RH10,24.0,0.0
2021-07-14,12:36,HighLight,MH5,25.0,15.99
2021-07-14,12:36,HighLight,MH6,NA,14.31
2021-07-14,12:37,DARK,FD2,22.75,630.74
2021-07-14,12:37,DARK,FD6,NA,538.97
2021-07-14,12:37,DARK,RD6,NA,556.12
2021-07-14,12:37,DARK,MD1,23.31,520.56
2021-07-14,12:37,DARK,RD3,23.0,629.34
2021-07-14,12:37,DARK,RD10,NA,570.39
2021-07-14,12:37,DARK,MD6,23.5,420.55
2021-07-14,12:37,DARK,MD5,NA,625.03
2021-07-14,12:37,DARK,FD1,NA,357.35
2021-07-14,12:37,HighLight,RH2,26.75,1.93
2021-07-14,12:37,HighLight,RH5,NA,50.11
2021-07-14,12:37,HighLight,FH5,26.0,0.01
2021-07-14,12:37,HighLight,FH2,24.81,0.02
2021-07-14,12:37,HighLight,FH4,NA,2.79
2021-07-14,12:37,HighLight,MH1,25.69,69.08
2021-07-14,12:37,HighLight,RH10,24.0,0.01
2021-07-14,12:37,HighLight,MH5,25.0,15.85
2021-07-14,12:37,HighLight,MH6,NA,13.85
2021-07-14,12:38,DARK,FD2,22.75,631.14
2021-07-14,12:38,DARK,FD6,NA,538.89
2021-07-14,12:38,DARK,RD6,NA,556.13
2021-07-14,12:38,DARK,MD1,23.31,520.73
2021-07-14,12:38,DARK,RD3,23.0,629.18
2021-07-14,12:38,DARK,RD10,NA,570.96
2021-07-14,12:38,DARK,MD6,23.5,420.35
2021-07-14,12:38,DARK,MD5,NA,625.17
2021-07-14,12:38,DARK,FD1,NA,356.99
2021-07-14,12:38,HighLight,RH2,26.75,1.0
2021-07-14,12:38,HighLight,RH5,NA,46.72
2021-07-14,12:38,HighLight,FH5,26.0,0.05
2021-07-14,12:38,HighLight,FH2,24.81,0.03
2021-07-14,12:38,HighLight,FH4,NA,2.88
2021-07-14,12:38,HighLight,MH1,25.69,69.13
2021-07-14,12:38,HighLight,RH10,24.0,0.0
2021-07-14,12:38,HighLight,MH5,25.0,16.16
2021-07-14,12:38,HighLight,MH6,NA,13.71
2021-07-14,12:39,DARK,FD2,22.81,628.33
2021-07-14,12:39,DARK,FD6,NA,536.89
2021-07-14,12:39,DARK,RD6,NA,554.47
2021-07-14,12:39,DARK,MD1,23.38,518.5
2021-07-14,12:39,DARK,RD3,23.0,627.29
2021-07-14,12:39,DARK,RD10,NA,569.28
2021-07-14,12:39,DARK,MD6,23.5,418.89
2021-07-14,12:39,DARK,MD5,NA,623.28
2021-07-14,12:39,DARK,FD1,NA,355.91
2021-07-14,12:39,HighLight,RH2,26.69,2.39
2021-07-14,12:39,HighLight,RH5,NA,47.77
2021-07-14,12:39,HighLight,FH5,26.0,0.02
2021-07-14,12:39,HighLight,FH2,24.75,0.0
2021-07-14,12:39,HighLight,FH4,NA,2.92
2021-07-14,12:39,HighLight,MH1,25.62,67.03
2021-07-14,12:39,HighLight,RH10,24.0,0.06
2021-07-14,12:39,HighLight,MH5,25.0,15.82
2021-07-14,12:39,HighLight,MH6,NA,14.66
2021-07-14,12:40,DARK,FD2,22.81,628.82
2021-07-14,12:40,DARK,FD6,NA,536.86
2021-07-14,12:40,DARK,RD6,NA,556.96
2021-07-14,12:40,DARK,MD1,23.38,519.24
2021-07-14,12:40,DARK,RD3,23.5,626.63
2021-07-14,12:40,DARK,RD10,NA,569.64
2021-07-14,12:40,DARK,MD6,23.5,418.68
2021-07-14,12:40,DARK,MD5,NA,623.3
2021-07-14,12:40,DARK,FD1,NA,355.96
2021-07-14,12:40,HighLight,RH2,26.62,1.29
2021-07-14,12:40,HighLight,RH5,NA,52.07
2021-07-14,12:40,HighLight,FH5,26.0,0.1
2021-07-14,12:40,HighLight,FH2,24.81,0.0
2021-07-14,12:40,HighLight,FH4,NA,2.81
2021-07-14,12:40,HighLight,MH1,25.56,68.72
2021-07-14,12:40,HighLight,RH10,24.0,0.0
2021-07-14,12:40,HighLight,MH5,25.0,16.09
2021-07-14,12:40,HighLight,MH6,NA,14.24
2021-07-14,12:41,DARK,FD2,22.81,631.22
2021-07-14,12:41,DARK,FD6,NA,538.7
2021-07-14,12:41,DARK,RD6,NA,557.12
2021-07-14,12:41,DARK,MD1,23.38,520.61
2021-07-14,12:41,DARK,RD3,23.5,628.27
2021-07-14,12:41,DARK,RD10,NA,571.07
2021-07-14,12:41,DARK,MD6,23.5,419.69
2021-07-14,12:41,DARK,MD5,NA,624.97
2021-07-14,12:41,DARK,FD1,NA,357.62
2021-07-14,12:41,HighLight,RH2,26.62,2.09
2021-07-14,12:41,HighLight,RH5,NA,48.29
2021-07-14,12:41,HighLight,FH5,26.0,0.14
2021-07-14,12:41,HighLight,FH2,24.88,0.02
2021-07-14,12:41,HighLight,FH4,NA,3.43
2021-07-14,12:41,HighLight,MH1,25.56,65.85
2021-07-14,12:41,HighLight,RH10,24.0,0.03
2021-07-14,12:41,HighLight,MH5,25.0,15.93
2021-07-14,12:41,HighLight,MH6,NA,13.84
2021-07-14,12:42,DARK,FD2,22.88,630.25
2021-07-14,12:42,DARK,FD6,NA,538.6
2021-07-14,12:42,DARK,RD6,NA,557.26
2021-07-14,12:42,DARK,MD1,23.44,520.79
2021-07-14,12:42,DARK,RD3,23.5,628.95
2021-07-14,12:42,DARK,RD10,NA,571.17
2021-07-14,12:42,DARK,MD6,23.5,419.95
2021-07-14,12:42,DARK,MD5,NA,624.91
2021-07-14,12:42,DARK,FD1,NA,357.2
2021-07-14,12:42,HighLight,RH2,26.56,1.74
2021-07-14,12:42,HighLight,RH5,NA,48.82
2021-07-14,12:42,HighLight,FH5,26.0,0.12
2021-07-14,12:42,HighLight,FH2,24.75,0.03
2021-07-14,12:42,HighLight,FH4,NA,3.11
2021-07-14,12:42,HighLight,MH1,25.5,66.31
2021-07-14,12:42,HighLight,RH10,24.0,0.04
2021-07-14,12:42,HighLight,MH5,25.0,15.91
2021-07-14,12:42,HighLight,MH6,NA,13.87
2021-07-14,12:43,DARK,FD2,22.88,630.6
2021-07-14,12:43,DARK,FD6,NA,539.09
2021-07-14,12:43,DARK,RD6,NA,555.48
2021-07-14,12:43,DARK,MD1,23.44,520.02
2021-07-14,12:43,DARK,RD3,23.5,629.89
2021-07-14,12:43,DARK,RD10,NA,570.86
2021-07-14,12:43,DARK,MD6,23.5,419.85
2021-07-14,12:43,DARK,MD5,NA,625.28
2021-07-14,12:43,DARK,FD1,NA,357.99
2021-07-14,12:43,HighLight,RH2,26.56,1.27
2021-07-14,12:43,HighLight,RH5,NA,51.58
2021-07-14,12:43,HighLight,FH5,26.0,0.07
2021-07-14,12:43,HighLight,FH2,24.81,0.02
2021-07-14,12:43,HighLight,FH4,NA,2.95
2021-07-14,12:43,HighLight,MH1,25.5,68.86
2021-07-14,12:43,HighLight,RH10,24.5,0.0
2021-07-14,12:43,HighLight,MH5,25.0,16.09
2021-07-14,12:43,HighLight,MH6,NA,14.36
2021-07-14,12:44,DARK,FD2,22.94,630.38
2021-07-14,12:44,DARK,FD6,NA,538.61
2021-07-14,12:44,DARK,RD6,NA,558.37
2021-07-14,12:44,DARK,MD1,23.44,520.77
2021-07-14,12:44,DARK,RD3,23.5,628.76
2021-07-14,12:44,DARK,RD10,NA,571.47
2021-07-14,12:44,DARK,MD6,23.5,419.96
2021-07-14,12:44,DARK,MD5,NA,625.16
2021-07-14,12:44,DARK,FD1,NA,357.06
2021-07-14,12:44,HighLight,RH2,26.5,1.47
2021-07-14,12:44,HighLight,RH5,NA,51.26
2021-07-14,12:44,HighLight,FH5,25.5,0.15
2021-07-14,12:44,HighLight,FH2,24.81,0.03
2021-07-14,12:44,HighLight,FH4,NA,2.61
2021-07-14,12:44,HighLight,MH1,25.44,68.54
2021-07-14,12:44,HighLight,RH10,24.5,0.0
2021-07-14,12:44,HighLight,MH5,25.0,16.13
2021-07-14,12:44,HighLight,MH6,NA,14.44
2021-07-14,12:45,DARK,FD2,22.94,630.05
2021-07-14,12:45,DARK,FD6,NA,539.34
2021-07-14,12:45,DARK,RD6,NA,557.04
2021-07-14,12:45,DARK,MD1,23.5,520.63
2021-07-14,12:45,DARK,RD3,23.5,629.04
2021-07-14,12:45,DARK,RD10,NA,571.52
2021-07-14,12:45,DARK,MD6,23.5,420.12
2021-07-14,12:45,DARK,MD5,NA,625.13
2021-07-14,12:45,DARK,FD1,NA,357.18
2021-07-14,12:45,HighLight,RH2,26.5,1.69
2021-07-14,12:45,HighLight,RH5,NA,49.69
2021-07-14,12:45,HighLight,FH5,25.5,0.0
2021-07-14,12:45,HighLight,FH2,24.88,0.03
2021-07-14,12:45,HighLight,FH4,NA,2.69
2021-07-14,12:45,HighLight,MH1,25.44,69.06
2021-07-14,12:45,HighLight,RH10,24.5,0.02
2021-07-14,12:45,HighLight,MH5,25.0,15.64
2021-07-14,12:45,HighLight,MH6,NA,14.73
2021-07-14,12:46,DARK,FD2,22.94,631.09
2021-07-14,12:46,DARK,FD6,NA,539.46
2021-07-14,12:46,DARK,RD6,NA,556.72
2021-07-14,12:46,DARK,MD1,23.5,520.31
2021-07-14,12:46,DARK,RD3,23.5,629.29
2021-07-14,12:46,DARK,RD10,NA,570.85
2021-07-14,12:46,DARK,MD6,23.5,419.54
2021-07-14,12:46,DARK,MD5,NA,625.07
2021-07-14,12:46,DARK,FD1,NA,357.57
2021-07-14,12:46,HighLight,RH2,26.44,1.52
2021-07-14,12:46,HighLight,RH5,NA,51.05
2021-07-14,12:46,HighLight,FH5,25.5,0.05
2021-07-14,12:46,HighLight,FH2,24.88,0.0
2021-07-14,12:46,HighLight,FH4,NA,3.71
2021-07-14,12:46,HighLight,MH1,25.44,68.59
2021-07-14,12:46,HighLight,RH10,24.5,0.06
2021-07-14,12:46,HighLight,MH5,25.0,16.03
2021-07-14,12:46,HighLight,MH6,NA,14.19
2021-07-14,12:47,DARK,FD2,23.0,629.93
2021-07-14,12:47,DARK,FD6,NA,537.09
2021-07-14,12:47,DARK,RD6,NA,554.77
2021-07-14,12:47,DARK,MD1,23.5,520.81
2021-07-14,12:47,DARK,RD3,23.5,629.26
2021-07-14,12:47,DARK,RD10,NA,570.05
2021-07-14,12:47,DARK,MD6,23.5,418.94
2021-07-14,12:47,DARK,MD5,NA,622.69
2021-07-14,12:47,DARK,FD1,NA,354.88
2021-07-14,12:47,HighLight,RH2,26.38,1.71
2021-07-14,12:47,HighLight,RH5,NA,50.52
2021-07-14,12:47,HighLight,FH5,25.5,0.01
2021-07-14,12:47,HighLight,FH2,24.81,0.02
2021-07-14,12:47,HighLight,FH4,NA,2.73
2021-07-14,12:47,HighLight,MH1,25.38,68.93
2021-07-14,12:47,HighLight,RH10,24.5,0.05
2021-07-14,12:47,HighLight,MH5,25.0,15.88
2021-07-14,12:47,HighLight,MH6,NA,14.58
2021-07-14,12:48,DARK,FD2,23.0,629.51
2021-07-14,12:48,DARK,FD6,NA,537.39
2021-07-14,12:48,DARK,RD6,NA,556.71
2021-07-14,12:48,DARK,MD1,23.5,518.69
2021-07-14,12:48,DARK,RD3,23.5,626.87
2021-07-14,12:48,DARK,RD10,NA,569.61
2021-07-14,12:48,DARK,MD6,23.5,418.36
2021-07-14,12:48,DARK,MD5,NA,623.32
2021-07-14,12:48,DARK,FD1,NA,357.43
2021-07-14,12:48,HighLight,RH2,26.38,0.98
2021-07-14,12:48,HighLight,RH5,NA,51.52
2021-07-14,12:48,HighLight,FH5,25.5,0.04
2021-07-14,12:48,HighLight,FH2,24.81,0.04
2021-07-14,12:48,HighLight,FH4,NA,2.87
2021-07-14,12:48,HighLight,MH1,25.38,68.3
2021-07-14,12:48,HighLight,RH10,24.5,0.0
2021-07-14,12:48,HighLight,MH5,25.0,16.0
2021-07-14,12:48,HighLight,MH6,NA,14.14
2021-07-14,12:49,DARK,FD2,23.0,629.14
2021-07-14,12:49,DARK,FD6,NA,537.39
2021-07-14,12:49,DARK,RD6,NA,555.23
2021-07-14,12:49,DARK,MD1,23.56,518.64
2021-07-14,12:49,DARK,RD3,23.5,627.63
2021-07-14,12:49,DARK,RD10,NA,569.73
2021-07-14,12:49,DARK,MD6,23.5,417.65
2021-07-14,12:49,DARK,MD5,NA,623.57
2021-07-14,12:49,DARK,FD1,NA,357.59
2021-07-14,12:49,HighLight,RH2,26.25,1.66
2021-07-14,12:49,HighLight,RH5,NA,51.27
2021-07-14,12:49,HighLight,FH5,25.5,0.04
2021-07-14,12:49,HighLight,FH2,24.81,0.0
2021-07-14,12:49,HighLight,FH4,NA,3.4
2021-07-14,12:49,HighLight,MH1,25.31,68.23
2021-07-14,12:49,HighLight,RH10,24.5,0.02
2021-07-14,12:49,HighLight,MH5,25.0,16.16
2021-07-14,12:49,HighLight,MH6,NA,14.2
2021-07-14,12:50,DARK,FD2,23.0,627.97
2021-07-14,12:50,DARK,FD6,NA,537.35
2021-07-14,12:50,DARK,RD6,NA,555.81
2021-07-14,12:50,DARK,MD1,23.56,518.12
2021-07-14,12:50,DARK,RD3,23.5,626.21
2021-07-14,12:50,DARK,RD10,NA,570.16
2021-07-14,12:50,DARK,MD6,23.5,418.38
2021-07-14,12:50,DARK,MD5,NA,623.45
2021-07-14,12:50,DARK,FD1,NA,356.73
2021-07-14,12:50,HighLight,RH2,26.19,2.09
2021-07-14,12:50,HighLight,RH5,NA,47.91
2021-07-14,12:50,HighLight,FH5,25.5,0.01
2021-07-14,12:50,HighLight,FH2,24.75,0.02
2021-07-14,12:50,HighLight,FH4,NA,3.34
2021-07-14,12:50,HighLight,MH1,25.25,66.2
2021-07-14,12:50,HighLight,RH10,24.5,0.03
